Date,Obs,Pred,Low,High,Dif,CumDif,CumDifLow,CumDifHig
2022-08-01,137.02469799849476,114.98621499465501,101.45577507696026,128.51665491234976,22.038483003839744,417.71411555802894,338.55386614702127,482.1183498181646
2022-09-01,131.91434007728515,109.68279420305993,96.15235428536518,123.21323412075468,22.23154587422522,439.94566143225416,359.2651251000652,507.86345825579076
2022-10-01,138.00547376115117,114.8986631672321,101.36822324953735,128.42910308492685,23.106810593919064,463.05247202617323,382.84121343612173,530.8300631887704
2022-11-01,138.03128364964212,110.43253425331613,96.90209433562138,123.96297417101088,27.598749396325985,490.65122142249925,410.263538303773,561.0281914409381
2022-12-01,158.47271533448065,116.69415194246298,103.16371202476823,130.22459186015772,41.77856339201767,532.4297848145169,450.7148729275952,604.7573031838868
2023-01-01,149.38763458566353,117.75076907276662,104.22032915507187,131.28120899046138,31.636865512896918,564.0666503274138,479.757800001566,637.0102849460555
2023-02-01,138.93462974682564,103.80823901581478,90.27779909812003,117.33867893350953,35.12639073101086,599.1930410584246,515.2538401602677,671.2240300858745
2023-03-01,144.07079755652623,119.88838169509893,106.35794177740418,133.4188216127937,24.1824158614273,623.3754569198519,537.2367021680838,699.9237802163436
2023-04-01,138.90881985833468,111.75335098050422,98.22291106280947,125.28379089819897,27.155468877830458,650.5309257976824,562.267230766495,727.6455035903292
2023-05-01,142.36734491612302,118.23797018958578,104.70753027189103,131.76841010728054,24.129374726537236,674.6603005242196,583.0122275931604,755.387110404771
2023-06-01,138.10871331511498,114.42963922569012,100.89919930799537,127.96007914338487,23.67907408942486,698.3393746136444,604.6156982876788,780.0742605178239
2023-07-01,143.606219563689,115.30951291263689,101.77907299494214,128.83995283033164,28.296706651052105,726.6360812646965,633.2876894469026,808.1888407948144
2023-08-01,146.34206774373052,118.964005338433,105.43356542073825,132.49444525612773,27.378062405297527,754.014143669994,663.2742314616728,837.3552107797072
2023-09-01,135.88906290489265,109.2267282655205,95.69628834782576,122.75716818321526,26.662334639372148,780.6764783093662,688.656432759258,865.4719697464518
2023-10-01,144.92252387672784,117.7050780251264,104.17463810743165,131.23551794282116,27.21744585160144,807.8939241609676,714.2864010589832,892.630430363785
2023-11-01,147.86485116469703,109.89562669270978,96.36518677501503,123.42606661040453,37.969224471987246,845.8631486329548,748.1054265256986,935.3168220699114
2023-12-01,153.64626618667157,114.14204642028405,100.6116065025893,127.6724863379788,39.50421976638752,885.3673683993424,781.006236389215,977.096273865795
2024-01-01,149.20696536622685,112.14918515665904,98.6187452389643,125.6796250743538,37.05778020956781,922.4251486089101,816.1108823323584,1015.7896196790957
2024-02-01,138.05709353813307,107.35640459681072,93.82596467911597,120.88684451450547,30.700688941322355,953.1258375502325,846.352382268038,1045.701766729844
2024-03-01,143.91593822558048,109.07208727577121,95.54164735807646,122.60252719346596,34.843850949809266,987.9696885000418,883.3501423950586,1082.406746431004
2024-04-01,139.37339785117192,107.74282091822057,94.21238100052582,121.27326083591532,31.630576932951342,1019.6002654329932,912.1217087576949,1115.332893270725
2024-05-01,132.99835539390534,112.38494516712707,98.85450524943232,125.91538508482182,20.61341022677827,1040.2136756597715,934.3133896362358,1132.687190072164
2024-06-01,133.1015949478692,104.40755765709584,90.87711773940109,117.93799757479059,28.694037290773352,1068.907712950545,957.0305511275203,1165.2327296563897
2024-07-01,132.71444662050482,111.28050032230459,97.75006040460984,124.81094023999934,21.433946298200226,1090.3416592487451,983.2474335330702,1183.3671813830704
2024-08-01,136.7665991135852,107.38542505636562,93.85498513867087,120.91586497406037,29.381174057219567,1119.7228333059647,1012.928400420236,1212.8645830595194
2024-09-01,133.97913115656175,106.03582772049083,92.50538780279608,119.56626763818558,27.94330343607092,1147.6661367420356,1040.4388968755109,1237.6434182807716
2024-10-01,139.7605461785363,112.68398913609117,99.15354921839642,126.21442905378592,27.076557042445117,1174.7426937844807,1067.230947484815,1268.7677187030947
2024-11-01,133.3855037212697,108.7361573291283,95.20571741143355,122.26659724682305,24.64934639214141,1199.3920401766222,1092.8854283889639,1293.5570725492796
